,gender_word,verb,relation,gender
3023,她,喜欢,nsubj,female
3024,父亲,找,dobj,male
3025,她,父亲,dep,female
3026,父亲,是,top,male
3027,他,坐,nsubj,male
3028,他,这样,nsubj,male
3029,他,这样,nsubj,male
3030,先生,高,top,male
3031,他们,人,nn,male
3032,爸爸,话,assmod,male
3033,她,把,nsubj,female
3034,他们,看,dobj,male
3035,她,替,pobj,female
3036,父亲,做事,top,male
3037,父亲,找,dobj,male
3038,她,是,top,female
3039,她,严,nsubj,female
3040,她,写,nsubj,female
3041,她,不如,nsubj,female
3042,她,喜欢,dobj,female
3043,她,有,top,female
3044,她,央,dobj,female
3045,她,捂,nsubj,female
3046,她,一点,dobj,female
3047,她,有,dobj,female
3048,姊姊,有,nsubj,female
3049,父亲,下来,nsubj,male
3050,父亲,喜欢,dobj,male
3051,他,老成,nn,male
3052,爸爸,海,nn,male
3053,爷爷,伯父,conj,male
3054,她,父亲,dep,female
3055,父亲,是,top,male
3056,她,迟疑,nsubj,female
3057,他,办,nsubj,male
3058,她,记事本,nn,female
3059,她,讲到,nsubj,female
3060,她,想到,nsubj,female
3061,爸爸,做,nsubj,male
3062,她,热爱,top,female
3063,她,父亲,assmod,female
3064,父亲,崇拜,dobj,male
3065,她,说,nsubj,female
3066,爸爸,职业,assmod,male
3067,他们,一样,nsubj,male
3068,男孩,经过,nsubj,male
3069,男孩,说,nsubj,male
3070,女孩,做,nsubj,female
3071,男孩,侧面,assmod,male
3072,女孩子,事,amod,female
3073,女孩,看,nsubj,female
3074,她们,是,nsubj,female
3075,男孩,叫,dobj,male
3076,男孩,偏,nsubj,male
3077,他,说,nsubj,male
3078,他们,和,pobj,male
3079,她,有着,top,female
3080,她,守,nsubj,female
3081,她,是,top,female
3082,女孩儿,是,attr,female
3083,他们,生活方式,assmod,male
3084,他,跟,pobj,male
3085,他,坐,nsubj,male
3086,大哥,二哥,nn,male
3087,她们,不如,dobj,female
3088,她们,见,dobj,female
3089,她们,跟,pobj,female
3090,女孩,是,attr,female
3091,她,唱,nsubj,female
3092,她,有,top,female
3093,她,脸上,dep,female
3094,她,喜欢,top,female
3095,男孩,女孩,nn,male
3096,女孩,赤,nsubj,female
3097,女孩,长发,assmod,female
3098,男孩,笑,nsubj,male
3099,他们,注完,nsubj,male
3100,他,说话,nsubj,male
3101,他,这样子,nsubj,male
3102,他,听,nsubj,male
3103,女孩,名声,assmod,female
3104,妈妈,说,nsubj,female
3105,她,盯,dobj,female
3106,女孩,搂,dobj,female
3107,她,眼睛,nn,female
3108,她,肩上,assmod,female
3109,女孩,是,attr,female
3110,她,带,dobj,female
3111,男孩,是,attr,male
3112,他,读,nsubj,male
3113,他,告诉,nsubj,male
3114,他们,跷课,nsubj,male
3115,他,老家,assmod,male
3116,他,有意思,nsubj,male
3117,爷爷,说,nsubj,male
3118,他们,对,pobj,male
3119,爷爷,说,nsubj,male
3120,他们,歌声,nn,male
3121,她们,看看,dobj,female
3122,她们,是,nsubj,female
3123,他,像,nsubj,male
3124,他们,山盟海誓,nsubj,male
3125,妈妈,跟,pobj,female
3126,妈妈,说,nsubj,female
3127,妈妈,指,top,female
3128,她,爸爸,conj,female
3129,爸爸,婚姻,assmod,male
3130,妈妈,说,nsubj,female
3131,她,有,top,female
3132,爸爸,忙,nsubj,male
3133,爸爸,劝,nsubj,male
3134,妈妈,劝,dobj,female
3135,她,肩膀,assmod,female
3136,她,问,dobj,female
3137,她,爬,nsubj,female
3138,她,当做,nsubj,female
3139,妈妈,当做,dobj,female
3140,她,当,nsubj,female
3141,男朋友,当,dobj,male
3142,她,一样,xsubj,female
3143,她,头发,assmod,female
3144,她,有,top,female
3145,她,当,nsubj,female
3146,她,劝,dobj,female
3147,她,走回,nsubj,female
3148,她们,叫,dobj,female
3149,她,说,nsubj,female
3150,她,敲,nsubj,female
3151,她,汗湿,nsubj,female
3152,女孩,做,dobj,female
3153,男子,决斗,nsubj,male
3154,他们,情人,assmod,male
3155,男子,决斗,nsubj,male
3156,她,颊上,nn,female
3157,她,怎么,nsubj,female
3158,她,捂,nsubj,female
3159,女孩儿,想起,dobj,female
3160,爷爷,山上,assmod,male
3161,爷爷,想,dobj,male
3162,她,勾,nsubj,female
3163,男孩,要是,dobj,male
3164,男孩,要是,dobj,male
3165,她,编,nsubj,female
3166,她,个子,nn,female
3167,她,高拉,dobj,female
3168,她,跑到,nsubj,female
3169,她,是,top,female
3170,她,做,nsubj,female
3171,她,怪,dobj,female
3172,他们,少年,nsubj,male
3173,他们,谈,nsubj,male
3174,他们,离去,nsubj,male
3175,妈妈,像,pobj,female
3176,她们,是,top,female
3177,她们,抱,nsubj,female
3178,她们,跟,pobj,female
3179,她们,认为,nsubj,female
3180,她们,对付,dobj,female
3181,爸爸,妈妈,nn,male
3182,妈妈,对不起,dobj,female
3183,他们,教养,nsubj,male
3184,她,拘,nsubj,female
3185,她,说,nsubj,female
3186,爸爸,妈妈,nn,male
3187,妈妈,为,pobj,female
3188,爸爸,跟,pobj,male
3189,他,听,nsubj,male
3190,他,激动,nsubj,male
3191,男孩,由,pobj,male
3192,男孩子,是,attr,male
3193,女孩,忘记,dobj,female
3194,他,眼睛,assmod,male
3195,他,说,nsubj,male
3196,他,说,nsubj,male
3197,他,悟,nsubj,male
3198,他,神采飞扬,nsubj,male
3199,他,觉得,nsubj,male
3200,他,揉,nsubj,male
3201,他,听,dobj,male
3202,他,摩托车,nn,male
3203,他,懂,top,male
3204,他,身影,assmod,male
3205,他,走,top,male
3206,妹妹,说,nsubj,female
3207,爸爸,天父,nn,male
3208,妈妈,天父,conj,female
3209,他,爱,dobj,male
3210,他,好,top,male
3211,她,仰脸,nsubj,female
3212,她,冲,nsubj,female
3213,他,递给,nsubj,male
3214,她,十八岁,assmod,female
3215,她,和,pobj,female
3216,她,希望,nsubj,female
3217,他,自恋,nsubj,male
3218,女学生,还是,dobj,female
3219,爷爷,说到,nsubj,male
3220,爷爷,说,top,male
3221,她们,提,nsubj,female
3222,她们,做出,nsubj,female
3223,女性,懿范,nn,female
3224,她们,敬爱,dobj,female
3225,男性,女性,conj,male
3226,女性,敬爱,dep,female
3227,爷爷,话,assmod,male
3228,男人,由,pobj,male
3229,女,卑,dobj,female
3230,他,无,nsubj,male
3231,女人,是,top,female
3232,女人,洁,nsubj,female
3233,女,后,nsubj,female
3234,男人,是,top,male
3235,女人,是,top,female
3236,男孩子,旋,nsubj,male
3237,他们,是,nsubj,male
3238,他,和,pobj,male
3239,他,看看,dobj,male
3240,他,坐,nsubj,male
3241,妈妈,去,nsubj,female
3242,妈妈,事,assmod,female
3243,爸爸,让,dobj,male
3244,爸爸,妈妈,nn,male
3245,妈妈,守,dobj,female
3246,他们,领,dobj,male
3247,先生,说话,nsubj,male
3248,爷爷,告诉,dobj,male
3249,先生,口才,assmod,male
3250,先生,看,nsubj,male
3251,他,还,dobj,male
3252,她,翻,nsubj,female
3253,她,给,dobj,female
3254,她,搀,dobj,female
3255,他,看,nsubj,male
3256,他,线,nn,male
3257,他,是,top,male
3258,他,笑看,nsubj,male
3259,他,喜欢,dobj,male
3260,她,后头,dep,female
3261,她,情况,nn,female
3262,她,感觉,nsubj,female
3263,男孩子,是,attr,male
3264,他,对,pobj,male
3265,他,功课,assmod,male
3266,他们,骑,nsubj,male
3267,他,开始,dobj,male
3268,他,开始,dobj,male
3269,她们,走,nsubj,female
3270,他们,感情,assmod,male
3271,男孩子,是,attr,male
3272,爸爸,和,pobj,male
3273,爸爸,和,pobj,male
3274,爸爸,和,pobj,male
3275,妈妈,想,dobj,female
3276,女孩,是,attr,female
3277,她,人,assmod,female
3278,男孩,拥,nsubj,male
3279,女孩,身影,assmod,female
3280,他们,kiss,nsubj,male
3281,她,看到,nsubj,female
3282,她,逗,dobj,female
3283,妈妈,说,nsubj,female
3284,先生,组合,nn,male
3285,她,家,nn,female
3286,她,祖父,dep,female
3287,祖父,接,nsubj,male
3288,她,穿,nsubj,female
3289,她,老实,nsubj,female
3290,小姐,央,dobj,female
3291,她,躺,nsubj,female
3292,她,度假,nsubj,female
3293,她,合租,nsubj,female
3294,她,喜欢,dobj,female
3295,女孩,像,pobj,female
3296,她,忙,nsubj,female
3297,她,是,top,female
3298,女孩,是,attr,female
3299,她,默书,nsubj,female
3300,她,说,nsubj,female
3301,她,妹妹,nn,female
3302,妹妹,写信,nsubj,female
3303,她,要,dobj,female
3304,女孩儿,像,dobj,female
3305,她,是,top,female
3306,妹妹,有,dobj,female
3307,她们,女孩,nn,female
3308,女孩,过,nsubj,female
3309,爷爷,啜,nsubj,male
3310,男孩,走来,nsubj,male
3311,他,诗,assmod,male
3312,男孩,找,dobj,male
3313,他,送给,dobj,male
3314,男孩,找,dobj,male
3315,他,送给,dobj,male
3316,她,爱,top,female
3317,先生,停,nsubj,male
3318,先生,笑,nsubj,male
3319,先生,姓,nsubj,male
3320,他,好看,nsubj,male
3321,他,眼睛,assmod,male
3322,他,眼睛,assmod,male
3323,她们,同,pobj,female
3324,女孩子,熟,dep,female
3325,她,懂,nsubj,female
3326,男孩,面前,lobj,male
3327,男孩,是,top,male
3328,女孩,是,nsubj,female
3329,他们,看到,dobj,male
3330,男孩,找,dobj,male
3331,他们,说,nsubj,male
3332,男孩子,打气,nsubj,male
3333,男孩子,给,pobj,male
3334,先生,老师,conj,male
3335,小姐,镇守,nsubj,female
3336,小姐,肉松,nn,female
3337,他们,拿,nsubj,male
3338,爸爸,给,pobj,male
3339,爸爸,看到,nsubj,male
3340,男孩,晃荡,nsubj,male
3341,他,唐突,nsubj,male
3342,他,举动,assmod,male
3343,哥哥,像,dobj,male
3344,他,有,nsubj,male
3345,妹妹,有,dobj,female
3346,他,一样,nsubj,male
3347,他,说话,nsubj,male
3348,男孩,哥哥,dep,male
3349,哥哥,是,attr,male
3350,他,跟,pobj,male
3351,哥哥,瘦,dep,male
3352,他们,要求,nsubj,male
3353,小姐,叫,dobj,female
3354,她,爱,nsubj,female
3355,她,课,assmod,female
3356,她,讲起,nsubj,female
3357,小姐,讲,nsubj,female
3358,她,理由,assmod,female
3359,她,给,dobj,female
3360,小姐,有,nsubj,female
3361,她,话,assmod,female
3362,爷爷,除了,pobj,male
3363,爷爷,说,nsubj,male
3364,先生们,学生,conj,male
3365,先生们,们,conj,male
3366,先生们,们,conj,male
3367,他们,做,nsubj,male
3368,他们,以为,nsubj,male
3369,他们,发表,nsubj,male
3370,他们,地位,assmod,male
3371,他们,见,nsubj,male
3372,她,是,nsubj,female
3373,她,替,pobj,female
3374,她,读,nsubj,female
3375,她们,练,nsubj,female
3376,他们,听,dobj,male
3377,女孩,嗓子,nn,female
3378,男孩,抱,nsubj,male
3379,女孩儿,当,nsubj,female
3380,他,严,assmod,male
3381,他,相貌,assmod,male
3382,他,相貌,assmod,male
3383,他,给,nsubj,male
3384,他,爱,nsubj,male
3385,他,有理,nsubj,male
3386,他,身分,assmod,male
3387,爸爸,吹,nsubj,male
3388,爸爸,接,nsubj,male
3389,爸爸,挂上,nsubj,male
3390,他们,赛马,nsubj,male
3391,他,看,nsubj,male
3392,女孩,看,dobj,female
3393,他,回来,nsubj,male
3394,他,认,nsubj,male
3395,她,搬家,nsubj,female
3396,她,指,nsubj,female
3397,她,烦,dobj,female
3398,她,喜欢,dobj,female
3399,她,跟,pobj,female
3400,她,和,pobj,female
3401,她,烦,dobj,female
3402,她,叫声,nsubj,female
3403,她,拿,pobj,female
3404,她,喜欢,nsubj,female
3405,妹妹,恹恹,nsubj,female
3406,女孩,没有,nsubj,female
3407,女孩,叫,range,female
3408,爸爸,妹妹,conj,male
3409,姊姊,妹妹,conj,female
3410,妹妹,去,nsubj,female
3411,妈妈,是,top,female
3412,妈妈,唱,nsubj,female
3413,妈妈,年龄,assmod,female
3414,妈妈,爱,nsubj,female
3415,她,心愿,assmod,female
3416,妈妈,看到,nsubj,female
3417,妈妈,想,nsubj,female
3418,他们,年轻,nsubj,male
3419,妈妈,拽,dobj,female
3420,她,让,dobj,female
3421,妈妈,选,nsubj,female
3422,妈妈,闭,nsubj,female
3423,妈妈,童年,assmod,female
3424,妈妈,让,nsubj,female
3425,她,信心,nn,female
3426,妈妈,信心,assmod,female
3427,她,背,nsubj,female
3428,她,说,nsubj,female
3429,妈妈,说,nsubj,female
3430,爷爷,奶奶,nn,male
3431,奶奶,带,dobj,female
3432,妈妈,已经,xsubj,female
3433,爷爷,奶奶,nn,male
3434,奶奶,已经,nsubj,female
3435,他,悼念,dobj,male
3436,爷爷,话,assmod,male
3437,他们,恩,assmod,male
3438,他们,爱,dobj,male
3439,她,叫,dobj,female
3440,她,皱,nsubj,female
3441,她们,表演,nn,female
3442,她,唱,nsubj,female
3443,她,看,dobj,female
3444,她,棍子,assmod,female
3445,她,弟弟,assmod,female
3446,弟弟,政宏,nn,male
3447,女孩,是,nsubj,female
3448,男孩,看,dep,male
3449,他们,团员,nn,male
3450,男孩,递,nsubj,male
3451,他们,相貌,assmod,male
3452,女,明星,amod,female
3453,他,拉,dobj,male
3454,他,是,top,male
3455,爸爸,跟,pobj,male
3456,爸爸,写稿,nsubj,male
3457,爸爸,和,pobj,male
3458,爸爸,翻开,nsubj,male
3459,妈妈,陪,nsubj,female
3460,爸爸,小说,assmod,male
3461,爸爸,写到,nsubj,male
3462,妈妈,说,nsubj,female
3463,教父,下集,nn,male
3464,爸爸,听,dobj,male
3465,兄弟,怪,dobj,male
3466,叔叔,家,nn,male
3467,叔叔,阿姨,nn,male
3468,阿姨,少聪,conj,female
3469,叔叔,阿姨,nn,male
3470,阿姨,少聪,conj,female
3471,他,喜欢,nsubj,male
3472,他,念,nsubj,male
3473,叔叔,微醺,nsubj,male
3474,叔叔,唱上,nsubj,male
3475,他,吃完,nsubj,male
3476,阿姨,是,attr,female
3477,叔叔,嫁,dobj,male
3478,他,音乐,assmod,male
3479,妹妹,女高音,assmod,female
3480,她,有,top,female
3481,她,由,dobj,female
3482,他们,打开,nsubj,male
3483,他,好好,nsubj,male
3484,他,好,nsubj,male
3485,爸爸,布置,nsubj,male
3486,他,唱,nsubj,male
3487,爸爸,是,top,male
3488,妈妈,我,conj,female
3489,姊姊,妹妹,conj,female
3490,妹妹,是,top,female
3491,他,写,nsubj,male
3492,他,信约,assmod,male
3493,他,抓住,nsubj,male
3494,女孩,是,attr,female
3495,女孩,当,dobj,female
3496,爸爸,妈妈,nn,male
3497,妈妈,给,nsubj,female
3498,爸爸,写道,nsubj,male
3499,妈妈,膝上,nn,female
3500,乔和魏哥哥,丁庭宇,conj,male
3501,哥哥,骗,nsubj,male
3502,他,喜欢,dobj,male
3503,他,温文,assmod,male
3504,哥哥,叫,dobj,male
3505,他,有,nsubj,male
3506,爸爸,与,pobj,male
3507,他,狂热,nn,male
3508,他,话,assmod,male
3509,他,让,nsubj,male
3510,他,是,top,male
3511,男孩子,是,attr,male
3512,男孩,让,nsubj,male
3513,他,清楚,nsubj,male
3514,爷爷,说,nsubj,male
3515,他们,讲,nsubj,male
3516,爷爷,讲机,nsubj,male
3517,爷爷,说,nsubj,male
3518,爷爷,话,assmod,male
3519,他,给,dobj,male
3520,他,师父,nn,male
3521,他,命,dobj,male
3522,他,斩,nsubj,male
3523,爷爷,说,nsubj,male
3524,他,砍去,nsubj,male
3525,她,教,nsubj,female
3526,她,教,dobj,female
3527,姊姊,说,nsubj,female
3528,姊姊,陪,dobj,female
3529,姊姊,护,dobj,female
3530,她,让,dobj,female
3531,妈妈,说,nsubj,female
3532,姊姊,是,top,female
3533,姊姊,保护,dobj,female
3534,她,欺负,dobj,female
3535,姊姊,古典,nsubj,female
3536,她,古典,nsubj,female
3537,她,无能,nsubj,female
3538,她,是,nsubj,female
3539,她,说话,nsubj,female
3540,她,听,dobj,female
3541,爷爷,说,nsubj,male
3542,先生,爱国心,assmod,male
3543,先生,以为,nsubj,male
3544,先生,留意,nsubj,male
3545,爸爸,爱,nsubj,male
